,attendant,ROI,DTW,PCC,CCC,RMSE,MAE
499,23.0,left lower cheek,2.2499003402497584,0.15732875122134796,0.13654469766923855,3.616536234446532,13.623074946244202
500,23.0,right lower cheek,2.9650123291257917,0.12424789011560243,0.0980875173539316,2.900417363089415,9.012968011881524
501,23.0,chin,2.515781549196365,0.1949943651218388,0.15807588947483314,2.63553421608489,7.258401286905726
502,23.0,left marionette fold,2.284268841557949,0.1582195775684933,0.14032834414971387,4.32050287048744,19.822967967334737
503,23.0,right marionette fold,2.1055892357914128,0.18523039726305426,0.1635188338872539,2.836649900456952,9.39652270518116
504,24.0,lower medial forehead,2.6546636406225574,0.4104056773814829,0.31039021191389377,4.337804361639282,26.605810156277965
505,24.0,left lower lateral forehead,2.3776308646431508,0.41192295585562,0.3556864019031963,4.3284043724049965,26.488854510124295
506,24.0,right lower lateral forehead,2.2844566404932474,0.3842283565723546,0.3374151717521937,4.312375398140206,26.424136232979627
507,24.0,glabella,2.22477284516725,0.4289262545506784,0.3646274920555407,4.378589535051028,26.74027542827539
508,24.0,upper nasal dorsum,2.2917197586069515,0.38663156076768435,0.331458977330267,4.322656053131256,26.505914546044888
509,24.0,lower nasal dorsum,2.8503731506434375,0.2540530145911021,0.18654487418745838,5.083573963142485,32.064955163551424
510,24.0,soft triangle,2.5928039351166454,0.3461152924983577,0.28824792070616667,4.654865610559482,28.877378626928245
511,24.0,left ala,2.8486609676257326,0.24430024769996178,0.1887449775720992,4.730265320852548,28.218706427450222
512,24.0,right ala,2.7172500808229523,0.2356619152282387,0.18674425222141794,4.7890181836539885,27.513322571994404
513,24.0,nasal tip,2.537535037712911,0.2509433979474456,0.20899717561071812,5.503562345748037,35.22375474206038
514,24.0,left lower nasal sidewall,2.577794865750472,0.18603246002884938,0.15251810174916863,5.279572108652975,34.09317635984462
515,24.0,right lower nasal sidewall,2.7726892565643873,0.3059990826874991,0.24334481104685463,4.8584381474700615,30.163097441895285
516,24.0,left mid nasal sidewall,2.407076501429953,0.17223252573140366,0.14395424088355316,4.9283056434089,30.340950529047692
517,24.0,right mid nasal sidewall,2.5226752507026995,0.29479016022472093,0.2532673115312357,4.967329498063414,31.37201299451168
518,24.0,philtrum,2.4001080536285486,0.22960422859822263,0.20599955021379346,5.470926139872081,36.88083266178614
519,24.0,left upper lip,2.624387381647177,0.18316772112490137,0.14865564317393476,6.160152397689851,40.25106101808343
520,24.0,right upper lip,2.703808378686299,0.12649341098334613,0.08800738574137883,6.7471437620743435,47.1500853096752
521,24.0,left nasolabial fold,2.4955427544897875,0.26904603400762145,0.2368575718973471,4.975925204111415,30.52564763137668
522,24.0,right nasolabial fold,2.2041012873120285,0.21365998969287042,0.1927178318289467,5.3341620673837795,33.274397155226644
523,24.0,left temporal,2.5440082808623856,0.20992172856153735,0.1715280371795425,5.650396589733986,35.755266211102686
524,24.0,right temporal,2.494093715351066,0.2615363040359115,0.22754359656121972,5.055644176762783,31.706662819102906
525,24.0,left malar,2.3708692535981166,0.4019592790941204,0.34891256683884464,4.317019220568513,26.455114360481485
526,24.0,right malar,2.149551664706622,0.40424908236392093,0.36476690466315514,4.42857952753171,26.99152462771506
527,24.0,left lower cheek,2.6786927702151395,0.19143676013170147,0.1676917134220675,5.746504200967423,35.74252311091301
528,24.0,right lower cheek,2.7927898638835074,0.345171139252535,0.2683328776101184,4.816901968208366,29.10573061703072
529,24.0,chin,2.9178773192759904,0.26137339102991985,0.2074640985059453,5.486386981717372,34.87309165760312
530,24.0,left marionette fold,2.8370230044802405,0.1994487244002721,0.15072747595768668,5.104436937828232,29.07198892353745
531,24.0,right marionette fold,2.634510447169259,0.23885523013175242,0.18880396672663627,5.328473240661535,33.93685652004397
532,25.0,lower medial forehead,2.1505902300684308,0.2374277886100182,0.2185326869789205,2.7879629506106753,9.609223998134741
