Unnamed: 0,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
97,4.0,39.8,right mid nasal sidewall,3.1324748873168935,0.2930248969185035,0.21194134282370658,4.630771177594787,23.291348240869908,0.32526005971140076
98,4.0,39.8,philtrum,3.311272380261849,0.2860825026652148,0.1946398361115649,3.047497214921887,9.704345340415598,0.13566753570660162
99,4.0,39.8,left upper lip,3.111598335254762,0.2788873735684267,0.19283417002723038,4.096759722090607,15.69404545094865,0.2184126930623369
100,4.0,39.8,right upper lip,3.0749623744332024,0.2744451486711961,0.20004957510814955,5.237756008042779,23.70442666614602,0.33035562625662723
101,4.0,39.8,left nasolabial fold,3.387341102838177,0.31167755067075736,0.2028693573335266,3.1481997859277087,9.183646807619573,0.12785409581155466
102,4.0,39.8,right nasolabial fold,3.2173494716422684,0.3192888565240482,0.2370381686969042,3.5526669734543344,14.048865562647796,0.19276182162415678
103,4.0,39.8,left temporal,3.4534246080324955,0.2001005098452242,0.135031044032445,5.3414432493593,26.763460683206898,0.37451277547498113
104,4.0,39.8,right temporal,3.0150299574209036,0.188258349528601,0.14640674520309194,9.229909922315988,65.8538998088123,0.9112972809086811
105,4.0,39.8,left malar,2.7366845799484523,0.4388228174352933,0.33919785502467653,1.9664040542992687,3.0310531489776875,0.041818115810529
106,4.0,39.8,right malar,2.773703533647781,0.3852177515569095,0.2914511334574414,1.927783881290904,2.9252093423470638,0.0403505734368473
107,4.0,39.8,left lower cheek,2.964665699748101,0.3847794450120869,0.30303754985203574,2.1655946336397416,4.306012489768204,0.0596312246988665
108,4.0,39.8,right lower cheek,3.089880601402049,0.31895788884915505,0.24804123199279213,2.624488042748102,6.996889837711677,0.09571141314798347
109,4.0,39.8,chin,2.986946936205413,0.3398248748735428,0.25891883854968417,3.069109576600711,9.737812332588325,0.13464074369073095
110,4.0,39.8,left marionette fold,3.6975505981557646,0.2835253196826822,0.1717285789894523,3.3457224392576155,10.226819713440916,0.1429757723978225
