,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
67,4.0,25.1,right lower nasal sidewall,2.6735812468820073,0.17656023961407397,0.12214624886210956,4.172006745255715,22.138541822274913,0.3024458472756864
68,4.0,25.1,left mid nasal sidewall,3.000537714861133,0.1866860545990631,0.13132753240743691,4.3307329436265665,21.923367008915026,0.29923005592749985
69,4.0,25.1,right mid nasal sidewall,2.6146975257978124,0.11999347532578897,0.08573490443717795,3.598081449321032,15.908322214826974,0.21447070061037363
70,4.0,25.1,philtrum,2.7399858000685904,0.19630692564577476,0.1407335155651164,1.6426842009582778,3.091444800393509,0.042365307292411926
71,4.0,25.1,left upper lip,2.7701348704370243,0.15226238634299796,0.09910394011556001,2.0178109002491804,5.692872049582796,0.08287769390654809
72,4.0,25.1,right upper lip,3.079513286248494,0.15779343115574077,0.09429746145834718,3.7201585132627333,15.379889066258775,0.21061678990170948
73,4.0,25.1,left nasolabial fold,2.763533621430291,0.1948013786578796,0.13337572398227993,3.8260315998046743,20.585379784599724,0.28936809766360744
74,4.0,25.1,right nasolabial fold,2.767472789550349,0.16240718214306846,0.10383811604679836,2.9793376890036547,12.332930745986891,0.16804259369666252
75,4.0,25.1,left temporal,2.824176473785092,0.07229194187537853,0.04641095522815242,5.399897163961772,31.504770535304683,0.43441004331435074
76,4.0,25.1,right temporal,3.1996578664206123,0.15962067850986236,0.10057498316102016,6.045974095196712,40.83154755203112,0.5672636128646759
77,4.0,25.1,left malar,2.4213420907127343,0.2775810844709623,0.22531538515310448,1.0815573650643848,1.2729712870178755,0.017321957378561577
78,4.0,25.1,right malar,2.3629162251582585,0.2794327737907149,0.22967918000612753,1.1639128470750748,1.4776174206815427,0.02008902641994723
79,4.0,25.1,left lower cheek,2.2987018713008647,0.22972255531194374,0.18998744451505814,1.2042278898827732,1.5232966224886029,0.020738186456017604
80,4.0,25.1,right lower cheek,2.7768685090855363,0.22883547696795145,0.16443354233544114,1.1476176558383175,1.4297335353004328,0.019376888471047144
81,4.0,25.1,chin,2.8838288069591553,0.216437865265381,0.15509687483510207,1.2653251383339448,1.6403123232953591,0.022436143073180263
82,4.0,25.1,left marionette fold,2.9975543100597215,0.1961870255557029,0.1453457182202175,3.344889041362961,14.235804029279102,0.1943409292137619
83,4.0,25.1,right marionette fold,2.7350683620330063,0.14520398800866444,0.10557801086596037,2.5219915652041824,7.918673728119778,0.10772026480163728
84,4.0,39.8,lower medial forehead,2.1855761714052013,0.28650481324472216,0.21109676821854154,1.4905601217650626,2.2738011349572274,0.031396348005341655
85,4.0,39.8,left lower lateral forehead,2.3719926802082987,0.21680173517605883,0.14337708565033871,1.52628065168495,2.379631507602306,0.03271559974833165
86,4.0,39.8,right lower lateral forehead,2.3039097905643096,0.30166410361711765,0.21525907497667426,1.5138210099165625,2.371106422253726,0.03279245395752398
87,4.0,39.8,glabella,2.017005271274856,0.32476168265594163,0.2582685866564151,1.407821678600946,2.0680686493987586,0.028485694524419552
88,4.0,39.8,upper nasal dorsum,1.9154034416940984,0.2980848220151346,0.2568389079697078,1.5179235472810781,2.3793517410118397,0.03279546188916381
89,4.0,39.8,lower nasal dorsum,2.2375794591153775,0.2623951844360856,0.18991440715386196,2.2305100221648417,7.253964797409043,0.10055240845357662
90,4.0,39.8,soft triangle,2.343270871222075,0.1991572106292023,0.13858479043922425,1.9134792975600992,4.570100006645936,0.06272057468154459
91,4.0,39.8,left ala,2.551306686480186,0.18158962737990803,0.12016077555508409,1.4456635404803526,2.1925479790217772,0.030189926467373288
92,4.0,39.8,right ala,2.1087251357884305,0.25801861061872794,0.20697081804389214,2.3061901628090387,6.757409354767219,0.09253408563430153
93,4.0,39.8,nasal tip,2.2689158939660214,0.24912646662144952,0.19050841832982904,1.9583786298607266,5.023612278984873,0.06921164480857395
94,4.0,39.8,left lower nasal sidewall,2.570162148586993,0.23187495056668617,0.15920492476920925,1.8095775755825774,3.4078353224981712,0.04705313123745336
95,4.0,39.8,right lower nasal sidewall,2.3663956468780905,0.2994562912155281,0.1953708483600066,2.2549642093400086,6.818835913220181,0.0949286395592535
96,4.0,39.8,left mid nasal sidewall,2.1114199454531755,0.22881786219700131,0.1660243437854033,3.288366527352816,14.513822837879935,0.20404843468827427
97,4.0,39.8,right mid nasal sidewall,2.3593208036215616,0.2142991531513673,0.15315245823156706,2.9206865803720383,11.565725792271138,0.16083438006256578
98,4.0,39.8,philtrum,2.625482911056431,0.22659677177337922,0.1480938799676411,1.7737934235589161,3.158050057388479,0.04371326166571482
99,4.0,39.8,left upper lip,2.04260434727388,0.2088422094819455,0.15437197272626416,2.9984867096116443,11.543862376756502,0.16040597541617613
