,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
60,4.0,25.1,upper nasal dorsum,2.4784747309444697,0.2795178129330424,0.22174193560201463,1.2301283682560407,1.6035081732358478,0.021788475928947896
61,4.0,25.1,lower nasal dorsum,2.695372989388068,0.24289206124250498,0.16300231311622032,2.9949775055480536,10.946759105723075,0.14828811075418954
62,4.0,25.1,soft triangle,2.14138672799199,0.27452942036298317,0.2439409646833346,1.203700364963275,1.4789930108858158,0.02024972829101418
63,4.0,25.1,left ala,2.6864659070510784,0.17124602407463244,0.1195191864442285,2.6529476454339918,8.958574550384155,0.12210007288534334
64,4.0,25.1,right ala,2.746765921138467,0.2585666077862821,0.1890577562366417,1.9976183025091148,4.2535011639979805,0.05829507227005082
65,4.0,25.1,nasal tip,2.2955877740145096,0.16638711758119426,0.1257368115842839,1.5423428784082087,2.4804408843342807,0.03369867587293926
66,4.0,25.1,left lower nasal sidewall,2.9158797707204887,0.16313797539567132,0.11279862293488829,2.7827661225844333,9.684200704578439,0.13235587440206315
67,4.0,25.1,right lower nasal sidewall,2.6843819136932274,0.17698856976191893,0.12226755281214315,4.174449613373549,22.171078615719185,0.30288546115052983
68,4.0,25.1,left mid nasal sidewall,3.009639278154834,0.1861729726849999,0.13051411433595048,4.332171026434028,21.93963499850994,0.29944703940539724
69,4.0,25.1,right mid nasal sidewall,2.6284147550195134,0.11985781376525519,0.08533224758001372,3.598081449321032,15.908322214826974,0.21447070061037363
70,4.0,25.1,philtrum,2.744614783317394,0.1960272658147153,0.14004473094066774,1.6426842009582778,3.091444800393509,0.042365307292411926
71,4.0,25.1,left upper lip,2.767253008066062,0.1518816465004333,0.09914566006328794,2.0178109002491804,5.692872049582796,0.08287769390654809
72,4.0,25.1,right upper lip,3.081848604992265,0.15780395699702432,0.09419428615643859,3.721301346472485,15.391082996560781,0.21077010067547497
73,4.0,25.1,left nasolabial fold,2.7672362214578534,0.19448129659059168,0.1330701861856789,3.674907964782257,18.416024160704932,0.25949806888867005
74,4.0,25.1,right nasolabial fold,2.780733618862337,0.16230780657214045,0.10333788076568688,2.9773102725595897,12.316665199155317,0.16781888221932384
75,4.0,25.1,left temporal,2.8238538852037998,0.07322249368037796,0.0470712677676036,5.396157782641766,31.46741879050893,0.4339228601146338
76,4.0,25.1,right temporal,3.315367628578345,0.1632298035262665,0.09993018684503786,6.0469849122879795,40.874704712793964,0.5678498994749525
77,4.0,25.1,left malar,2.4266581949158135,0.27748962622030554,0.22492617709468074,1.0788851555238301,1.264592065922823,0.0172172382933246
78,4.0,25.1,right malar,2.3674730441250813,0.2794285108605891,0.22948492460996897,1.1639128470750748,1.4776174206815427,0.02008902641994723
79,4.0,25.1,left lower cheek,2.292182594515275,0.22925802545213317,0.19004404229969363,1.2042278898827732,1.5232966224886029,0.020738186456017604
80,4.0,25.1,right lower cheek,2.7807157221116015,0.22879570297146556,0.1640736171113836,1.1476176558383175,1.4297335353004328,0.019376888471047144
81,4.0,25.1,chin,2.8917598678779917,0.21610767613651993,0.15475342656510138,1.2653251383339448,1.6403123232953591,0.022436143073180263
82,4.0,25.1,left marionette fold,2.990416201791586,0.19545796666743823,0.14476461307653354,3.3434272868171164,14.219536582520485,0.19412116323439135
83,4.0,25.1,right marionette fold,2.7399962389748507,0.14550809345988647,0.10534937415518242,2.588610381695822,8.19518802425652,0.11150923814732454
84,4.0,39.8,lower medial forehead,2.1899853302267047,0.28648954285474476,0.21071668865733897,1.4796344750209307,2.2412651557673997,0.030956795656523765
85,4.0,39.8,left lower lateral forehead,2.3742748168397303,0.2164577731099633,0.14286217761472894,1.5262821173306296,2.3796347646200933,0.03271823157287907
86,4.0,39.8,right lower lateral forehead,2.3381763159135933,0.3008425444656986,0.2129137860218555,1.5138210099165625,2.371106422253726,0.03279245395752398
87,4.0,39.8,glabella,2.026788151485919,0.32489315495491833,0.2570501163044342,1.407821678600946,2.0680686493987586,0.028485694524419552
88,4.0,39.8,upper nasal dorsum,1.917058117526703,0.2977649559107784,0.2564351442976186,1.5127557473611235,2.363082937162478,0.03257260959338078
89,4.0,39.8,lower nasal dorsum,2.235318710214727,0.2623845259319161,0.18985499366626682,2.2305100221648417,7.253964797409043,0.10055240845357662
90,4.0,39.8,soft triangle,2.3990035901195212,0.19835853498239406,0.13661677149235008,1.9032716106196013,4.537895491555603,0.062277315925435145
91,4.0,39.8,left ala,2.5517177804331546,0.18121745315616658,0.1199743722486155,1.446860331247498,2.196392542287449,0.030243917379746122
92,4.0,39.8,right ala,2.1050463278578406,0.25831550932617064,0.20732323042121,2.3061901628090387,6.757409354767219,0.09253408563430153
93,4.0,39.8,nasal tip,2.2724223666400127,0.2492445201963376,0.19023989933207652,1.9583786298607266,5.023612278984873,0.06921164480857395
94,4.0,39.8,left lower nasal sidewall,2.575742148807769,0.23175743940438964,0.1588462632215731,1.8095775755825774,3.4078353224981712,0.04705313123745336
95,4.0,39.8,right lower nasal sidewall,2.3768854295143176,0.2994332583348221,0.19467983709018885,2.256849306586782,6.8188831399781025,0.09492647264271703
96,4.0,39.8,left mid nasal sidewall,2.1111398369410286,0.2285045762701077,0.16554396481585418,3.2860267358963813,14.49787786076957,0.20382756986384765
97,4.0,39.8,right mid nasal sidewall,2.360460293744659,0.21487889879948716,0.15338908628659068,2.9258985468325407,11.581994053284204,0.16106032422094935
98,4.0,39.8,philtrum,2.6141003083842036,0.2270194884652812,0.14879125277371974,1.7737934235589161,3.158050057388479,0.04371326166571482
99,4.0,39.8,left upper lip,2.053348034082898,0.20894024444848855,0.15424963893272003,3.0088810628465343,11.56187422795856,0.16066239965660375
100,4.0,39.8,right upper lip,2.199304553273834,0.21678034220626483,0.16679343910546454,3.570021316767018,15.109617015108086,0.21036166089075192
101,4.0,39.8,left nasolabial fold,2.4137789623416204,0.23677399908131488,0.1697086574820297,1.9440719117540786,4.067086726892042,0.05572464480677495
102,4.0,39.8,right nasolabial fold,2.322109137429533,0.2500465482957434,0.18961892311145812,2.3426549609968865,8.316111551195737,0.11394181948277161
103,4.0,39.8,left temporal,2.5813772962505723,0.1529137450928381,0.10503554349977795,3.261374183758283,13.959365148612505,0.19662901885376693
104,4.0,39.8,right temporal,2.140650564515288,0.16620427245430316,0.13505665333694902,6.723886519508516,46.214014188683,0.6411759668682794
105,4.0,39.8,left malar,1.9449595290549413,0.3318526462743237,0.2628119688852497,1.472486107321119,2.2741715387992723,0.03136181552191341
106,4.0,39.8,right malar,1.9781068118728633,0.2943298119482746,0.226020277489327,1.4287493293069347,2.1460548365752867,0.029590648114379975
107,4.0,39.8,left lower cheek,2.2393407895200226,0.2895510559350875,0.22924210545832388,1.474134904601903,2.231701958957869,0.030840823775126768
108,4.0,39.8,right lower cheek,2.3643988562681817,0.23947122641176724,0.1851598182482521,1.6081980651847185,2.6936705239550336,0.03700434190466166
109,4.0,39.8,chin,2.2289067507084885,0.2703907123716713,0.20600987371096002,1.743967417137803,3.4441119346500444,0.047696355372858275
