,attendant,motion,ROI,DTW,PCC,CCC,RMSE,MAE
304,alex,rotation,right lower cheek,2.493154533,0.219792375,0.179357378,2.769604546,8.651824159
305,alex,rotation,chin,2.414720105,0.190390277,0.162692597,2.705893582,8.792875582
306,alex,rotation,left marionette fold,2.773818256,0.125601855,0.095678867,4.843263727,26.54325365
307,alex,rotation,right marionette fold,2.432702318,0.24871804,0.207002053,2.613841726,8.133752783
308,alex,talk,lower medial forehead,2.306912724,0.164712584,0.134142756,3.756327438,15.41008504
309,alex,talk,left lower lateral forehead,2.288698389,0.178218391,0.148749382,4.149643651,19.33562059
310,alex,talk,right lower lateral forehead,2.170960533,0.177979754,0.150424295,3.566010312,13.88002717
311,alex,talk,glabella,2.145807468,0.201192641,0.173220033,3.091196564,10.89980224
312,alex,talk,upper nasal dorsum,2.244595274,0.110051792,0.090223306,4.922417435,25.59425228
313,alex,talk,lower nasal dorsum,2.267370898,0.097133937,0.077666728,5.721133863,35.75724593
314,alex,talk,soft triangle,2.171463401,0.161497616,0.134781873,5.162660145,28.58309958
315,alex,talk,left ala,2.646359297,0.102268414,0.076530329,4.998148833,25.55177108
316,alex,talk,right ala,2.236675955,0.105233847,0.08661527,5.942994998,37.22632062
317,alex,talk,nasal tip,2.30029015,0.102945451,0.080548197,5.973791552,37.43986632
318,alex,talk,left lower nasal sidewall,2.181097883,0.152309758,0.127141859,5.509756405,32.16305588
319,alex,talk,right lower nasal sidewall,2.442442543,0.089553466,0.067858969,5.33663351,29.701979
320,alex,talk,left mid nasal sidewall,2.218192225,0.073181551,0.061455406,5.758339219,35.90476825
321,alex,talk,right mid nasal sidewall,2.444327984,0.091686512,0.069564945,6.00775912,37.68865003
322,alex,talk,philtrum,2.395265201,0.098142386,0.081899478,5.554366357,32.08500204
323,alex,talk,left upper lip,2.659107137,0.094453222,0.069122288,4.660203497,22.17449079
324,alex,talk,right upper lip,2.500023147,0.095679249,0.073499619,4.853520735,24.15691802
325,alex,talk,left nasolabial fold,2.406832499,0.096166046,0.077640683,4.400680852,19.68183277
326,alex,talk,right nasolabial fold,2.282160227,0.134293002,0.114029726,4.690693815,22.83863748
327,alex,talk,left temporal,2.272282896,0.132584586,0.106943821,5.223470548,28.74090575
328,alex,talk,right temporal,2.236302883,0.078047203,0.059948182,6.772506551,47.96943567
329,alex,talk,left malar,2.180269437,0.103154559,0.085940049,4.241511912,19.0689398
330,alex,talk,right malar,2.225064417,0.135970182,0.109849243,3.760394016,15.15628053
331,alex,talk,left lower cheek,2.540963556,0.202633138,0.160635839,3.903788163,16.72923493
332,alex,talk,right lower cheek,2.234589674,0.160184395,0.132180584,4.610977732,25.07635084
333,alex,talk,chin,2.44622788,0.101003235,0.081666162,4.777070233,23.61373705
334,alex,talk,left marionette fold,2.301406643,0.188867673,0.148647002,4.892107779,25.44682388
335,alex,talk,right marionette fold,2.399440386,0.128809814,0.102739284,4.614755358,21.84318682
336,cpi,resting,lower medial forehead,2.073748613,0.252959511,0.221260776,2.222314221,5.240084237
337,cpi,resting,left lower lateral forehead,2.051313395,0.257003198,0.229271965,2.238023819,5.303849926
338,cpi,resting,right lower lateral forehead,2.047556557,0.313652404,0.281873901,2.21061141,5.20185495
339,cpi,resting,glabella,2.106732978,0.289993136,0.254778276,2.2058511,5.182035281
340,cpi,resting,upper nasal dorsum,2.177077593,0.236726176,0.199929112,2.389042654,5.965966514
341,cpi,resting,lower nasal dorsum,2.355418247,0.185436497,0.14413029,4.440191298,24.46049857
342,cpi,resting,soft triangle,2.19011573,0.152378999,0.128275697,2.552485976,7.118550391
343,cpi,resting,left ala,2.288636412,0.153224634,0.127863751,4.57707954,22.46561138
344,cpi,resting,right ala,2.356581282,0.17132934,0.130208522,2.485221764,6.476098486
345,cpi,resting,nasal tip,2.310123974,0.181874602,0.150007947,3.146620713,11.56232427
346,cpi,resting,left lower nasal sidewall,2.291354412,0.137020733,0.105055658,4.238331201,19.6700467
347,cpi,resting,right lower nasal sidewall,2.356679454,0.170737689,0.133365454,2.788480024,8.940681539
348,cpi,resting,left mid nasal sidewall,2.215216142,0.152133552,0.124997465,5.26797198,29.61810961
349,cpi,resting,right mid nasal sidewall,2.483052478,0.199947364,0.150868765,3.439309424,14.49503765
350,cpi,resting,philtrum,2.290840457,0.158729532,0.128116487,3.000025839,9.881964266
351,cpi,resting,left upper lip,2.305209098,0.200956804,0.166347511,3.951075385,18.15399567
352,cpi,resting,right upper lip,2.207603872,0.261777125,0.219480981,2.691330175,7.910231719
353,cpi,resting,left nasolabial fold,2.233339002,0.179677688,0.151334297,2.667263807,7.620582868
354,cpi,resting,right nasolabial fold,2.165086291,0.191419783,0.162624794,2.509558417,6.904693491
355,cpi,resting,left temporal,2.292827887,0.228555975,0.190919212,2.29918732,5.52640634
356,cpi,resting,right temporal,2.238428757,0.226570137,0.195373202,2.237768576,5.263959855
357,cpi,resting,left malar,2.110649415,0.252516919,0.220857503,2.205318602,5.197230783
358,cpi,resting,right malar,1.926665318,0.25845115,0.235808469,2.265472624,5.384926572
359,cpi,resting,left lower cheek,2.029819355,0.258640038,0.229151994,2.238314896,5.304197949
360,cpi,resting,right lower cheek,1.996713605,0.228182535,0.200864141,2.267185605,5.384143848
361,cpi,resting,chin,2.212852595,0.229504526,0.198938704,2.183271809,5.077325119
362,cpi,resting,left marionette fold,2.117313886,0.168945165,0.143321103,2.774067912,8.535760258
363,cpi,resting,right marionette fold,2.281986308,0.186396045,0.151468421,2.639500241,7.858428263
364,cpi,gym,lower medial forehead,2.526648123,0.36850997,0.318938934,1.821021272,4.463029233
365,cpi,gym,left lower lateral forehead,2.583176175,0.366358197,0.317161289,1.911303632,5.261559812
366,cpi,gym,right lower lateral forehead,2.501913285,0.374630692,0.322373407,1.478352053,2.381489583
367,cpi,gym,glabella,2.446212518,0.39811253,0.352492458,1.450386789,2.251207463
368,cpi,gym,upper nasal dorsum,2.665413793,0.300652665,0.252307364,2.477666231,8.048252281
369,cpi,gym,lower nasal dorsum,2.817307251,0.174904782,0.144333348,5.724109406,34.5619642
370,cpi,gym,soft triangle,2.761433204,0.184675169,0.156001536,5.425288862,32.21255153
371,cpi,gym,left ala,2.762656354,0.13981621,0.118494451,6.572112369,44.85550123
372,cpi,gym,right ala,2.799721621,0.162439978,0.134950655,5.862707746,35.81033235
373,cpi,gym,nasal tip,2.809594344,0.151945837,0.124456671,5.916588022,36.30999723
374,cpi,gym,left lower nasal sidewall,2.769421082,0.172501835,0.142884702,5.749536156,34.7296385
375,cpi,gym,right lower nasal sidewall,2.815464776,0.155181436,0.123639405,5.578256259,32.18996294
376,cpi,gym,left mid nasal sidewall,2.730784096,0.180919474,0.148328561,5.534332376,33.36930471
377,cpi,gym,right mid nasal sidewall,2.785983886,0.154469175,0.12710776,5.763996081,35.01467537
378,cpi,gym,philtrum,2.768592938,0.255764904,0.210855143,4.15492016,19.68552722
379,cpi,gym,left upper lip,2.844600504,0.251437965,0.207030724,4.762765284,26.29376211
380,cpi,gym,right upper lip,2.775873286,0.287748124,0.236494552,3.5887444,15.79544514
381,cpi,gym,left nasolabial fold,2.728028902,0.273168153,0.228021952,2.611523792,9.246058395
382,cpi,gym,right nasolabial fold,2.613004585,0.32958711,0.28046548,2.016559034,5.019151733
383,cpi,gym,left temporal,2.849933226,0.1586055,0.135282843,6.148222313,40.68598179
384,cpi,gym,right temporal,2.770768923,0.194025484,0.156703989,5.162127263,30.15786594
385,cpi,gym,left malar,2.60252161,0.303148631,0.26688186,3.294840564,15.65090258
386,cpi,gym,right malar,2.514284638,0.336527726,0.287438966,1.490963413,2.437079047
387,cpi,gym,left lower cheek,2.77952671,0.248373364,0.207717166,4.223992604,25.28772671
388,cpi,gym,right lower cheek,2.71515978,0.279779023,0.231984434,2.896052332,11.78918627
389,cpi,gym,chin,2.674041143,0.308267562,0.257695055,2.714934616,10.09567215
390,cpi,gym,left marionette fold,2.743920526,0.215076589,0.177211438,3.954040598,19.18119937
391,cpi,gym,right marionette fold,2.7563295,0.227807868,0.186655834,4.119873024,20.39639671
392,cpi,rotation,lower medial forehead,2.255378498,0.293152444,0.246325953,2.675723948,8.166051985
393,cpi,rotation,left lower lateral forehead,2.478925656,0.250329908,0.205379619,2.856410322,8.989474084
394,cpi,rotation,right lower lateral forehead,2.373810311,0.270848289,0.226639147,2.693166239,7.852879686
395,cpi,rotation,glabella,2.304608561,0.316966121,0.271133676,2.684160668,7.9752913
396,cpi,rotation,upper nasal dorsum,2.244809247,0.269076039,0.220267396,2.82632246,8.855572826
397,cpi,rotation,lower nasal dorsum,2.645197731,0.146600025,0.111106974,4.718936438,25.13500383
398,cpi,rotation,soft triangle,2.492207407,0.212274518,0.167482419,3.953424891,18.34422436
399,cpi,rotation,left ala,2.659860191,0.168404651,0.130380564,4.337485153,20.64259289
400,cpi,rotation,right ala,2.512866117,0.237006066,0.178428959,4.287467579,20.36969554
401,cpi,rotation,nasal tip,2.574838848,0.174417766,0.138751445,4.362813355,20.08753716
402,cpi,rotation,left lower nasal sidewall,2.435279958,0.139000905,0.111903156,4.161952881,19.32696069
403,cpi,rotation,right lower nasal sidewall,2.338164454,0.170470403,0.138389793,3.123495922,11.12602182
404,cpi,rotation,left mid nasal sidewall,2.533163579,0.130707149,0.103272008,5.263171404,31.79768171
405,cpi,rotation,right mid nasal sidewall,2.433823817,0.174063789,0.137263185,4.627510165,22.98143631
406,cpi,rotation,philtrum,2.509044748,0.194046256,0.151810585,4.466775991,23.04309414
407,cpi,rotation,left upper lip,2.821456141,0.152193023,0.106490949,4.232941831,18.93331199
408,cpi,rotation,right upper lip,2.467507068,0.190046151,0.145723712,3.746775707,15.59385022
409,cpi,rotation,left nasolabial fold,2.819666827,0.208219853,0.150337291,3.629974973,14.06017615
410,cpi,rotation,right nasolabial fold,2.515312388,0.198710374,0.152823052,3.596251707,13.3312404
411,cpi,rotation,left temporal,2.412662064,0.227265115,0.185825489,3.094862024,10.87972615
412,cpi,rotation,right temporal,2.508549097,0.194217027,0.154501217,3.329988177,11.84004293
413,cpi,rotation,left malar,2.63366762,0.21091677,0.166880969,3.183315801,11.0508474
414,cpi,rotation,right malar,2.283778073,0.229524486,0.192110123,2.867462851,9.342216037
415,cpi,rotation,left lower cheek,2.715057363,0.204276595,0.155450467,3.119440971,10.88498338
416,cpi,rotation,right lower cheek,2.35146893,0.21310467,0.183217173,3.203222203,10.97551044
417,cpi,rotation,chin,2.326170352,0.268088647,0.21919067,3.029910379,9.75464496
418,cpi,rotation,left marionette fold,2.524538311,0.170899274,0.137318354,3.691211962,15.26617877
419,cpi,rotation,right marionette fold,2.549788704,0.228485295,0.180754837,3.817741776,15.35957356
420,cpi,talk,lower medial forehead,2.345575082,0.118368631,0.087921398,4.550127591,21.07635872
421,cpi,talk,left lower lateral forehead,2.371545297,0.11781414,0.088167251,4.797965816,23.41383657
422,cpi,talk,right lower lateral forehead,2.3120632,0.088370454,0.069934966,4.718772548,22.97368217
423,cpi,talk,glabella,2.202197573,0.133232177,0.108081767,4.588382908,21.67971085
424,cpi,talk,upper nasal dorsum,2.166950887,0.10466687,0.086053827,5.031073332,26.28103995
425,cpi,talk,lower nasal dorsum,2.385846739,0.10520646,0.077005137,4.884263492,24.75399765
426,cpi,talk,soft triangle,2.110109181,0.114057329,0.093855558,5.514119186,31.44721998
427,cpi,talk,left ala,2.224691163,0.102976054,0.083192276,5.347762729,29.32616473
428,cpi,talk,right ala,2.143325384,0.075429199,0.061095735,5.290419361,29.20872092
429,cpi,talk,nasal tip,2.300151001,0.087270357,0.069050898,4.960378115,25.1597591
430,cpi,talk,left lower nasal sidewall,2.226699985,0.097878283,0.074927237,5.413701794,30.79440645
431,cpi,talk,right lower nasal sidewall,2.172335451,0.107386938,0.085660446,4.801308958,23.80220437
432,cpi,talk,left mid nasal sidewall,2.177015292,0.121104184,0.098734422,4.848862445,24.51928857
433,cpi,talk,right mid nasal sidewall,2.258224526,0.102492245,0.082687104,5.2566785,28.73649782
434,cpi,talk,philtrum,2.253090134,0.12815625,0.104444386,4.807126528,23.84482983
435,cpi,talk,left upper lip,2.210606814,0.13095632,0.104192417,4.604467704,21.71786745
436,cpi,talk,right upper lip,2.202869243,0.114110903,0.089832979,4.678384132,22.25182559
437,cpi,talk,left nasolabial fold,2.22989684,0.095408788,0.075385918,4.643609067,22.31596222
438,cpi,talk,right nasolabial fold,2.221847913,0.08900917,0.069348516,4.900104414,24.88090582
439,cpi,talk,left temporal,2.406601166,0.083005652,0.063533223,4.716241546,22.62681448
440,cpi,talk,right temporal,2.27916203,0.111957187,0.090065848,4.618679588,21.64475232
441,cpi,talk,left malar,2.463947927,0.114410927,0.083965708,4.401744459,20.08181256
442,cpi,talk,right malar,2.376600742,0.084917355,0.064178118,4.766086421,23.04112226
443,cpi,talk,left lower cheek,2.471113852,0.103366951,0.075362156,4.216214096,18.88233769
444,cpi,talk,right lower cheek,2.3799064,0.117753035,0.093663852,5.063196077,26.0402943
445,cpi,talk,chin,2.323828914,0.159303149,0.127430076,4.901127623,24.6548703
446,cpi,talk,left marionette fold,2.480953953,0.159747745,0.115455804,4.678803757,22.24021223
447,cpi,talk,right marionette fold,2.377282107,0.115830557,0.081405721,5.09996364,26.22606119
448,felix,resting,lower medial forehead,2.142863954,0.141758846,0.128943815,2.70070933,7.415963848
449,felix,resting,left lower lateral forehead,2.105555917,0.165918866,0.146709143,2.699092542,7.418710586
450,felix,resting,right lower lateral forehead,2.1164699,0.169779188,0.146325652,2.699923251,7.422179846
451,felix,resting,glabella,2.256906956,0.178678687,0.145565209,2.696445599,7.398076257
452,felix,resting,upper nasal dorsum,2.078172765,0.129153026,0.11537106,2.672623522,7.292519185
453,felix,resting,lower nasal dorsum,2.081797091,0.1877937,0.156304766,2.683168853,7.338373765
454,felix,resting,soft triangle,2.180135346,0.17320083,0.146595769,2.683862826,7.34147671
455,felix,resting,left ala,2.202365509,0.165734606,0.139763,2.67514614,7.30249812
456,felix,resting,right ala,2.108871251,0.184232397,0.156413256,2.68346899,7.343162124
457,felix,resting,nasal tip,2.076386548,0.188737239,0.160376772,2.695041179,7.403528829
458,felix,resting,left lower nasal sidewall,2.143165573,0.186090289,0.159571118,2.679410124,7.326508593
459,felix,resting,right lower nasal sidewall,2.237347841,0.172570145,0.136852544,2.675063818,7.307275224
460,felix,resting,left mid nasal sidewall,2.072826727,0.152045394,0.127708342,2.686129607,7.355051891
461,felix,resting,right mid nasal sidewall,2.146819055,0.154789105,0.13798065,2.68382345,7.350380878
462,felix,resting,philtrum,2.107652151,0.099430216,0.081159034,2.696486681,7.404734335
463,felix,resting,left upper lip,2.223716776,0.117751805,0.096582106,2.67876529,7.317032859
464,felix,resting,right upper lip,2.236283306,0.089755667,0.074593133,2.700763215,7.422210954
465,felix,resting,left nasolabial fold,2.187005344,0.122093772,0.104811952,2.685375404,7.351377432
466,felix,resting,right nasolabial fold,2.158245152,0.11253443,0.098637211,2.684108723,7.343146127
467,felix,resting,left temporal,2.189414919,0.139058631,0.116249909,2.682550626,7.335854997
468,felix,resting,right temporal,2.082114149,0.115224303,0.101380029,2.681423449,7.339710737
469,felix,resting,left malar,2.124817249,0.172201749,0.152180262,2.673437824,7.304988959
470,felix,resting,right malar,2.14963306,0.185710674,0.162087811,2.679384054,7.331664414
471,felix,resting,left lower cheek,2.180867279,0.110298884,0.095992672,2.691177383,7.376230482
472,felix,resting,right lower cheek,2.102364854,0.102011403,0.089900497,2.696928564,7.406245033
473,felix,resting,chin,2.219270071,0.164291604,0.139503438,2.681822323,7.325686338
474,felix,resting,left marionette fold,2.269851091,0.167892958,0.138296851,2.684796188,7.349551536
475,felix,resting,right marionette fold,2.155054837,0.16048091,0.14169144,2.688896692,7.360352205
476,felix,gym,lower medial forehead,2.637783197,0.241053944,0.1953382,3.960188565,18.51768548
477,felix,gym,left lower lateral forehead,2.637512536,0.197618699,0.163443955,4.390523378,22.19089587
478,felix,gym,right lower lateral forehead,2.582009696,0.226838336,0.186670622,3.806227902,17.3140847
479,felix,gym,glabella,2.533020922,0.283039479,0.236943058,2.750110632,9.313399872
480,felix,gym,upper nasal dorsum,2.55476779,0.212269507,0.173999933,4.314967305,21.37855054
481,felix,gym,lower nasal dorsum,2.671146776,0.147263024,0.119759765,4.987215701,26.78270111
482,felix,gym,soft triangle,2.590247693,0.188782317,0.155494309,4.65546503,23.96942002
483,felix,gym,left ala,2.697667296,0.116554708,0.093694571,5.442586642,31.21100634
484,felix,gym,right ala,2.669258571,0.128660101,0.101817452,5.546300642,32.27478624
485,felix,gym,nasal tip,2.658558113,0.155739474,0.123932208,5.064749723,27.76277382
486,felix,gym,left lower nasal sidewall,2.755955718,0.131075629,0.105944848,6.054225512,38.11884661
487,felix,gym,right lower nasal sidewall,2.641281342,0.16463158,0.131087583,5.442671144,31.7247445
488,felix,gym,left mid nasal sidewall,2.730825697,0.123406748,0.099409032,6.128582386,38.78218304
489,felix,gym,right mid nasal sidewall,2.646680842,0.106307653,0.084626062,5.816743319,35.6467899
490,felix,gym,philtrum,2.760674261,0.18163723,0.147103198,4.734232337,24.59033916
491,felix,gym,left upper lip,2.898683133,0.116021915,0.087869972,5.537011774,32.4447036
492,felix,gym,right upper lip,2.779066182,0.144770738,0.114411156,5.315595073,30.15076668
493,felix,gym,left nasolabial fold,2.78229442,0.146911185,0.117653939,4.810086578,25.59380912
494,felix,gym,right nasolabial fold,2.754112944,0.161343919,0.129751859,4.755915152,24.57913565
495,felix,gym,left temporal,2.798453248,0.12587634,0.105702337,5.823437839,36.9432158
496,felix,gym,right temporal,2.688384907,0.09853072,0.080923133,6.17733221,40.2471053
497,felix,gym,left malar,2.795662313,0.199015887,0.168914921,5.084918353,30.25644545
498,felix,gym,right malar,2.664212563,0.204478383,0.169371763,4.875694983,27.42775109
499,felix,gym,left lower cheek,2.794879107,0.154957298,0.124100717,5.327097544,31.48364462
500,felix,gym,right lower cheek,2.622445365,0.168043948,0.134281831,4.619522886,23.89147601
501,felix,gym,chin,2.809319654,0.171207857,0.131226247,4.643504236,23.94667683
502,felix,gym,left marionette fold,2.819520899,0.162268151,0.124972803,4.737590016,24.64103252
503,felix,gym,right marionette fold,2.68822393,0.154840333,0.119968843,4.972302865,27.01568369
504,felix,rotation,lower medial forehead,2.088503488,0.127486373,0.101801929,2.87841563,9.41122292
505,felix,rotation,left lower lateral forehead,2.029535225,0.127676609,0.105348795,2.5959907,6.805207502
506,felix,rotation,right lower lateral forehead,2.136951832,0.127079245,0.104076657,2.867058215,9.171703232
507,felix,rotation,glabella,2.084261713,0.143497811,0.11810406,2.992985766,10.61250663
508,felix,rotation,upper nasal dorsum,2.120819034,0.120076911,0.103792803,2.804242916,8.508476333
509,felix,rotation,lower nasal dorsum,2.102931601,0.085844186,0.073516645,2.812676112,8.501674595
510,felix,rotation,soft triangle,2.063424614,0.082198491,0.068275458,2.868270959,9.138782579
511,felix,rotation,left ala,2.152849481,0.112710864,0.088490083,2.640778894,7.065046258
512,felix,rotation,right ala,1.998965066,0.085486512,0.071918758,2.658213317,7.276667483
513,felix,rotation,nasal tip,2.027584825,0.067103962,0.056900757,2.705695134,7.431405091
514,felix,rotation,left lower nasal sidewall,2.190939812,0.090819784,0.074785627,2.609739436,6.892147362
515,felix,rotation,right lower nasal sidewall,2.217037706,0.07893042,0.058454357,2.606161212,6.872339952
516,felix,rotation,left mid nasal sidewall,2.094690606,0.102298564,0.087612427,2.604446066,6.853619251
517,felix,rotation,right mid nasal sidewall,2.115851381,0.104700978,0.088457007,2.656242835,7.279657791
518,felix,rotation,philtrum,2.119661768,0.139135486,0.110768913,3.199765302,12.56580238
519,felix,rotation,left upper lip,2.112366733,0.131618909,0.103692961,2.634701148,7.020684617
520,felix,rotation,right upper lip,2.111565109,0.09771125,0.080265653,2.863601561,9.195456722
521,felix,rotation,left nasolabial fold,2.050653631,0.137042143,0.108764517,2.621219426,6.939556298
522,felix,rotation,right nasolabial fold,2.153271385,0.10342705,0.086635175,2.849496786,8.987348764
523,felix,rotation,left temporal,2.296033554,0.13405691,0.105755667,3.07211053,10.70642189
524,felix,rotation,right temporal,2.07997823,0.08819127,0.078414885,2.787981926,8.386366845
525,felix,rotation,left malar,2.185042467,0.116479129,0.099179948,2.96744544,10.17751706
526,felix,rotation,right malar,2.182983653,0.068931852,0.058066062,3.000576984,10.18740198
527,felix,rotation,left lower cheek,2.375948502,0.143558011,0.121439836,3.070315658,10.47348692
528,felix,rotation,right lower cheek,2.237663851,0.111406573,0.085186923,2.870423316,8.732341062
529,felix,rotation,chin,2.11557696,0.121497308,0.10214887,2.668412544,7.342584706
530,felix,rotation,left marionette fold,2.068973486,0.123157904,0.102395235,2.642890844,7.104271974
531,felix,rotation,right marionette fold,2.374265234,0.136364067,0.105226379,3.04050559,10.79669401
532,felix,talk,lower medial forehead,2.361466507,0.169017602,0.13959297,4.761285426,23.71822516
533,felix,talk,left lower lateral forehead,2.379230808,0.132998498,0.106642945,5.472663358,31.49020603
534,felix,talk,right lower lateral forehead,2.34091991,0.161103959,0.136787639,5.429034961,30.12975988
535,felix,talk,glabella,2.227582809,0.208920519,0.180766524,3.471627482,14.78670059
536,felix,talk,upper nasal dorsum,2.199149542,0.164049785,0.14133437,4.225410204,19.05303732
537,felix,talk,lower nasal dorsum,2.188343416,0.105094704,0.091528854,5.385369895,31.64296745
538,felix,talk,soft triangle,2.027259698,0.110358652,0.093287383,5.543777174,33.49070837
539,felix,talk,left ala,2.102485048,0.104472652,0.092612059,5.256387165,28.77804293
540,felix,talk,right ala,2.280594703,0.084461576,0.065504426,5.967370207,36.857465
541,felix,talk,nasal tip,2.142057077,0.102721086,0.08972883,4.987925983,27.71158669
542,felix,talk,left lower nasal sidewall,2.234390083,0.123731615,0.102295822,5.638384884,33.54386731
543,felix,talk,right lower nasal sidewall,2.208626231,0.107812986,0.087528629,5.956651954,36.70162882
544,felix,talk,left mid nasal sidewall,2.325666781,0.137220189,0.10610095,5.489638789,31.9287733
545,felix,talk,right mid nasal sidewall,2.087405122,0.081078696,0.068319767,5.270545731,30.9438123
546,felix,talk,philtrum,2.176432807,0.089620015,0.079716922,5.319407362,28.93378226
547,felix,talk,left upper lip,2.251247523,0.090175977,0.07513567,5.342799474,30.20604147
548,felix,talk,right upper lip,2.279602318,0.090630906,0.072075223,4.607898484,22.36257629
549,felix,talk,left nasolabial fold,2.381262505,0.133319485,0.104344931,4.86927368,24.92279112
550,felix,talk,right nasolabial fold,2.295161284,0.101484281,0.088461821,4.828833357,24.98463845
551,felix,talk,left temporal,2.388030773,0.099176912,0.081550298,5.441560742,30.89101959
552,felix,talk,right temporal,2.261176525,0.109258379,0.085593759,5.979729431,37.04194908
553,felix,talk,left malar,2.389903291,0.118021611,0.098745143,4.377484206,20.28562562
554,felix,talk,right malar,2.221493133,0.162792158,0.139563674,4.005136175,18.31107097
555,felix,talk,left lower cheek,2.467322888,0.161568435,0.125744916,5.377992298,29.80268333
556,felix,talk,right lower cheek,2.163167176,0.127255656,0.10681265,4.802605635,23.56917417
557,felix,talk,chin,2.500423154,0.134846616,0.107693282,5.15085508,27.4982192
558,felix,talk,left marionette fold,2.297486363,0.094796615,0.077796695,5.660171279,33.0424229
559,felix,talk,right marionette fold,2.398159534,0.115065729,0.095512293,5.020904158,25.90992229
560,harun,resting,lower medial forehead,2.434075795,0.243177412,0.205690561,2.118170993,5.365384527
561,harun,resting,left lower lateral forehead,2.582738089,0.192026994,0.152590327,2.590393931,8.716028239
562,harun,resting,right lower lateral forehead,2.441060543,0.216195828,0.181161985,1.769939274,3.472124136
563,harun,resting,glabella,2.39950302,0.202759304,0.173517495,1.779113947,3.583644736
564,harun,resting,upper nasal dorsum,2.492452433,0.207736426,0.169918375,1.86943616,3.945778921
565,harun,resting,lower nasal dorsum,2.456983609,0.241068119,0.208152439,3.214620167,12.37183254
566,harun,resting,soft triangle,2.561439212,0.203643208,0.165365859,1.884058538,4.201739898
567,harun,resting,left ala,2.639918451,0.149308368,0.110966312,3.900546174,16.84915882
568,harun,resting,right ala,2.581290871,0.177310618,0.13721804,2.164426276,6.247613051
569,harun,resting,nasal tip,2.606715704,0.203086549,0.161149831,2.123474628,5.228403875
570,harun,resting,left lower nasal sidewall,2.593031502,0.118716633,0.091134604,4.884813677,27.74806853
571,harun,resting,right lower nasal sidewall,2.601482487,0.152647378,0.119745631,2.569182909,8.122502647
572,harun,resting,left mid nasal sidewall,2.515720279,0.141933714,0.110186249,5.119700593,28.38901495
573,harun,resting,right mid nasal sidewall,2.667803206,0.158311455,0.126103028,2.450396289,7.727897479
574,harun,resting,philtrum,2.708523363,0.112095191,0.085337695,5.465987,30.6461586
575,harun,resting,left upper lip,2.529939722,0.060531346,0.048016012,5.358845404,29.74335464
576,harun,resting,right upper lip,2.670639221,0.146717346,0.110211305,6.054260414,37.47660849
577,harun,resting,left nasolabial fold,2.611511276,0.142635923,0.115062266,3.864614248,17.10053265
578,harun,resting,right nasolabial fold,2.541231439,0.147883976,0.122463526,4.820619047,25.48905043
579,harun,resting,left temporal,2.706601431,0.124561238,0.09270848,4.015772608,18.71504261
580,harun,resting,right temporal,2.57646714,0.193312834,0.160276287,2.180980742,5.408103853
581,harun,resting,left malar,2.545799627,0.229855576,0.195889248,1.747037535,3.545373422
582,harun,resting,right malar,2.456071099,0.225536488,0.194380213,1.705784961,3.275876578
583,harun,resting,left lower cheek,2.532707203,0.180758086,0.144340371,2.510623677,7.326319228
584,harun,resting,right lower cheek,2.458131867,0.222344631,0.183661325,1.848732218,4.282096463
585,harun,resting,chin,2.545625038,0.155412746,0.123157625,2.859709339,9.248837901
586,harun,resting,left marionette fold,2.497631553,0.093368785,0.075697687,5.049458114,26.61160649
587,harun,resting,right marionette fold,2.81300423,0.104149691,0.074225239,4.908441539,25.81528663
588,harun,gym,lower medial forehead,2.5052507,0.193182042,0.160886404,5.144059017,30.85330368
589,harun,gym,left lower lateral forehead,2.552408306,0.183632183,0.150215077,5.651029956,36.47995991
590,harun,gym,right lower lateral forehead,2.596258686,0.178398139,0.143756056,4.99989719,28.57028116
591,harun,gym,glabella,2.548408678,0.211030801,0.168880558,4.05549522,20.69927716
592,harun,gym,upper nasal dorsum,2.573348079,0.136601202,0.108327223,5.965042436,37.42136548
593,harun,gym,lower nasal dorsum,2.549954976,0.132947365,0.108257048,5.807406951,35.44267403
594,harun,gym,soft triangle,2.456813202,0.16158214,0.133922645,5.258642758,30.2861529
595,harun,gym,left ala,2.542443701,0.121837988,0.096458201,6.294683553,40.85379612
596,harun,gym,right ala,2.543116052,0.13949255,0.11031047,6.475264608,43.39748251
597,harun,gym,nasal tip,2.545228055,0.12116705,0.09825239,5.777822856,35.40541213
598,harun,gym,left lower nasal sidewall,2.570140367,0.12670678,0.101554025,6.390633656,42.17682448
599,harun,gym,right lower nasal sidewall,2.553739638,0.114187057,0.092032174,5.940476514,36.85507559
600,harun,gym,left mid nasal sidewall,2.553540306,0.102655942,0.084146708,6.497366797,43.05983936
601,harun,gym,right mid nasal sidewall,2.516280789,0.119192955,0.097301125,6.061641337,38.35109506
602,harun,gym,philtrum,2.460084511,0.101560279,0.081960793,6.191572837,39.49249952
603,harun,gym,left upper lip,2.504341283,0.099362426,0.082064133,6.760219149,47.17396787
604,harun,gym,right upper lip,2.514663042,0.102570719,0.082178629,6.040299945,37.706687
605,harun,gym,left nasolabial fold,2.504304201,0.125830161,0.10177832,6.472379324,43.10947606
606,harun,gym,right nasolabial fold,2.519812259,0.115828364,0.091298263,5.720529606,34.60925032
607,harun,gym,left temporal,2.62139096,0.098188347,0.079682159,6.86746487,48.90403734
608,harun,gym,right temporal,2.651322086,0.111553744,0.085554092,6.581461266,45.22951359
