,attendant,motion,ROI,DTW,PCC,CCC,RMSE,MAE
240,alex,resting,right upper lip,2.3730760391875942,0.12785531834454295,0.09894464309560626,5.239812811391105,29.508644779453704
241,alex,resting,left nasolabial fold,2.0548682840638257,0.25168808209177973,0.21905101320591924,2.8805656099314634,10.185989415522789
242,alex,resting,right nasolabial fold,2.2902474010422993,0.2716496691586552,0.21991800700703032,2.015060830461278,4.451256168797284
243,alex,resting,left temporal,2.243120350826278,0.1567329807099529,0.13224440671919682,4.265374689924189,20.4892631161171
244,alex,resting,right temporal,2.2006438161468296,0.26851557320987485,0.22849870824971574,5.173801390282851,28.835702983654002
245,alex,resting,left malar,2.0943043648476545,0.283422406239264,0.23914081239683127,2.43490879503246,6.816957249817978
246,alex,resting,right malar,2.093522919346534,0.22941468146762076,0.19963247215995109,2.063561756838791,4.805705736879831
247,alex,resting,left lower cheek,2.049800842529562,0.22015715514342366,0.18694889474719487,2.6369462947788964,7.4238066400282055
248,alex,resting,right lower cheek,2.0697581541900356,0.3209909133228051,0.2828601264836031,1.8812922049581031,3.916068804398324
249,alex,resting,chin,2.2034513231032458,0.3237366511629594,0.2711393127561528,1.8471988111969457,3.882674550078818
250,alex,resting,left marionette fold,2.179528264743338,0.21574836812266301,0.17976631664419726,2.3671892101437595,6.264836932099985
251,alex,resting,right marionette fold,2.0694362743206653,0.2762728068915926,0.2554935460618904,1.997751566022731,4.428822459495711
252,alex,gym,lower medial forehead,2.3043425356696843,0.2264050575449707,0.1932306354251737,4.205529179383609,20.180231114863986
253,alex,gym,left lower lateral forehead,2.312307205679086,0.19082550795096345,0.1624160045098666,4.998425430764811,27.460347271733667
254,alex,gym,right lower lateral forehead,2.2097730590952707,0.19397180363584338,0.1743505928211802,5.0128265117126185,26.611868803941956
255,alex,gym,glabella,2.304860254221656,0.22111489487289124,0.19485496567853736,4.110503144763606,19.561745988457098
256,alex,gym,upper nasal dorsum,2.2618666213334357,0.14170879317798513,0.12404163084206901,5.97710171570618,36.79867096824524
257,alex,gym,lower nasal dorsum,2.260089979076089,0.11165555478109213,0.09856298143745243,6.436816522232343,42.24914382978376
258,alex,gym,soft triangle,2.287384034583721,0.10393563896686983,0.09071593492936904,6.154991051998271,39.04136698672788
259,alex,gym,left ala,2.4159729147721487,0.09780879764466291,0.08438700759364134,6.79145811225556,47.497514120897385
260,alex,gym,right ala,2.402290796796082,0.13747765465806236,0.11466532601500583,6.492423147696897,43.71002527254418
261,alex,gym,nasal tip,2.284712478229923,0.09996255739329271,0.08815337569093672,6.1854919673973345,39.27906251759932
262,alex,gym,left lower nasal sidewall,2.3425132120416707,0.09581303884601435,0.0813311675756305,6.313116743032835,41.120218255779704
263,alex,gym,right lower nasal sidewall,2.343437603423074,0.08985379382956069,0.07713896296863498,5.886630181838667,35.5386006593417
264,alex,gym,left mid nasal sidewall,2.249721735870261,0.08493675534609701,0.07479340416727866,6.217982656304572,39.90292503802038
265,alex,gym,right mid nasal sidewall,2.352469973787355,0.11234899343139841,0.09373747996688836,6.150853650899597,38.95552021823302
266,alex,gym,philtrum,2.302857876456861,0.10615687362563844,0.09274444146028513,6.360971306346202,41.62787133308247
267,alex,gym,left upper lip,2.2989458378082164,0.09564096602316681,0.08271754362013325,6.040381583614455,37.498288680391894
268,alex,gym,right upper lip,2.322019509370628,0.09798836311350226,0.08229173140195163,6.286772382692219,40.48622775273229
269,alex,gym,left nasolabial fold,2.308117305421578,0.10600230295882862,0.091835043125695,6.064366205118339,38.217214637050766
270,alex,gym,right nasolabial fold,2.3914505530758534,0.12149907211976732,0.09963298042169308,6.34815092608606,41.72409403203541
271,alex,gym,left temporal,2.4150520954697257,0.10725559660784059,0.09496662948897695,6.409594971204315,42.16838811771591
272,alex,gym,right temporal,2.3331611520347972,0.11206466676569256,0.09869051072888688,6.453440349134861,42.72927318984265
273,alex,gym,left malar,2.2887138253343364,0.15565032895537714,0.13934524005251475,6.344444178915904,41.81784581927583
274,alex,gym,right malar,2.256809826880858,0.16004683328379218,0.139970493769409,5.814255947311661,35.28369069748875
