,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
100,4.0,1.0,right upper lip,2.0845177304750835,0.16766348005897508,0.13967919044322458,3.754460425172318,15.53141934078757
101,4.0,1.0,left nasolabial fold,2.0756699490205373,0.21255523832928422,0.18478203552033876,3.847606249581704,15.843610952926225
102,4.0,1.0,right nasolabial fold,1.9930236971071522,0.21558226657680574,0.19038787852575836,3.655607761092308,14.624496331584217
103,4.0,1.0,left temporal,2.076034077182164,0.15450894432142293,0.12357932207819945,4.252427166237327,20.106112188221232
104,4.0,1.0,right temporal,2.4522876417990163,0.19471872266693713,0.146640810056864,5.732747985907553,34.60274082188489
105,4.0,1.0,left malar,2.013860957101395,0.21043370513784126,0.1687201658014929,3.575206680679499,14.008655859292368
106,4.0,1.0,right malar,1.9748776835602744,0.21360341003133618,0.18993262221644402,3.699679210264248,14.957710714298832
107,4.0,1.0,left lower cheek,2.2551044101474367,0.17130684545361421,0.1411801263569604,3.542265465883917,13.55372469494685
108,4.0,1.0,right lower cheek,1.932576705922979,0.1951237940361234,0.18242438840897376,3.452937434126358,13.092429374386134
109,4.0,1.0,chin,2.1149332606543423,0.20967395793531407,0.17915553063320733,4.057145952121953,17.790345841370677
110,4.0,1.0,left marionette fold,2.1949072403259096,0.23661470383575248,0.18210247049173417,3.842316196443539,15.945720972802615
111,4.0,1.0,right marionette fold,2.092228828588409,0.18508296457052947,0.1320664797327514,3.712646413202991,14.895960871229512
112,5.0,1.0,lower medial forehead,2.6072901682586043,0.32792919017837474,0.26419862254595294,2.57509855143203,7.333064196350747
113,5.0,1.0,left lower lateral forehead,2.5217323138113437,0.31410481377027405,0.2611730398081088,2.8050058075496054,9.19811213390504
114,5.0,1.0,right lower lateral forehead,2.6388269384006833,0.34631744120103913,0.28621429621948746,2.4821306303466,6.941241605527241
115,5.0,1.0,glabella,2.4170320746334264,0.34117209789035186,0.2953633427520812,2.370073292480835,6.375187583600075
116,5.0,1.0,upper nasal dorsum,2.4214968937037455,0.29419880055830927,0.2691470051259424,2.3160686502096213,5.974152748635258
117,5.0,1.0,lower nasal dorsum,2.3820655429854405,0.19830080120921525,0.17220354210872565,3.0165437707826768,10.152170888443488
118,5.0,1.0,soft triangle,2.333758359490615,0.26482630796876727,0.2244909592080467,2.1829231688426773,5.447990241760675
119,5.0,1.0,left ala,2.3608519060825017,0.25180614802363144,0.2226320110856859,2.486325638179409,7.01212729624221
120,5.0,1.0,right ala,2.4215835529166356,0.2740934821891951,0.2353108693874898,2.3913380235093946,6.781192935584666
121,5.0,1.0,nasal tip,2.6025487523871162,0.21070484624053396,0.17422895582514997,2.9345616954833207,9.87743638132899
122,5.0,1.0,left lower nasal sidewall,2.505363876883096,0.30186985288275886,0.2678385522494293,2.384747858444773,6.920496480003876
123,5.0,1.0,right lower nasal sidewall,2.4581713253720316,0.22470135561560672,0.18211004313147172,2.7219002450359953,8.304943091940899
124,5.0,1.0,left mid nasal sidewall,2.2871124959778326,0.2485080944037609,0.22100631985229804,2.333669917146346,6.015803374545243
125,5.0,1.0,right mid nasal sidewall,2.469099112949818,0.21050959062526436,0.17658019966829694,3.9931837127013456,17.910833997756207
126,5.0,1.0,philtrum,2.49813494034231,0.15048430905558904,0.13393874299018818,3.9672037804605456,16.74498912848401
127,5.0,1.0,left upper lip,2.711415910352262,0.12735185383797357,0.10653486015969482,4.319451150516795,19.764431338644663
128,5.0,1.0,right upper lip,2.6183122722523477,0.1366289395078612,0.11359589139107669,4.030129810441135,17.162147614684404
129,5.0,1.0,left nasolabial fold,2.5263581970416067,0.304498374195047,0.2547081717531511,2.7488775908541943,9.061705001846724
130,5.0,1.0,right nasolabial fold,2.5504746621812906,0.3325897777899722,0.2729007238695181,2.4766095354558337,7.2114124987934005
131,5.0,1.0,left temporal,2.582599821240552,0.2963108076261351,0.24010419431856514,2.6327460410805674,7.77239246700891
132,5.0,1.0,right temporal,2.4034601103990014,0.2268246473163406,0.19412593672208361,3.3547794725791755,12.676994895370461
133,5.0,1.0,left malar,2.719939379481754,0.2874705500959874,0.222564728118662,2.760793439940542,8.276212485870435
134,5.0,1.0,right malar,2.64382162781436,0.26395279425768725,0.21567354603392827,3.3520427710764693,12.677410141538143
135,5.0,1.0,left lower cheek,2.383599751103351,0.2743252533750303,0.23992523194258278,2.8138018434413166,9.082018086987034
136,5.0,1.0,right lower cheek,2.6947403484592027,0.23148027381874572,0.18296259151465394,2.7618587235148273,8.91942727496211
137,5.0,1.0,chin,2.5362404241307375,0.228190055932831,0.19512784203203226,3.0445559555156607,10.286339578429558
138,5.0,1.0,left marionette fold,2.403873343187278,0.33171856310971315,0.29161392165663097,2.3234398820322752,6.088270097594517
139,5.0,1.0,right marionette fold,2.3505086900115577,0.2875141201666698,0.2585763292376083,2.406136751343776,7.007442994462556
140,6.0,1.0,lower medial forehead,2.039580491496697,0.5005187608182664,0.46589686165470784,2.5155611541216905,9.26678551673284
141,6.0,1.0,left lower lateral forehead,2.1338730871628657,0.4875151339932562,0.44260891633060107,2.5246951116453467,9.321711280313266
