,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
89,4.0,1.0,lower nasal dorsum,2.197238454680934,0.17535309553264647,0.14332371950264478,3.8247231048629513,15.924835741624516
90,4.0,1.0,soft triangle,2.1371873395541767,0.1917007466869791,0.176747478980769,3.4772100470460594,13.697535864639173
91,4.0,1.0,left ala,2.011595894568592,0.1685109969731295,0.13643217504117353,4.182137870987196,18.334646623824057
92,4.0,1.0,right ala,2.076563448328671,0.14931485087512802,0.12102183078355971,3.9751401785472122,16.342381519529958
93,4.0,1.0,nasal tip,2.4501084118112955,0.2154230896143013,0.15367056488767764,3.6636845836866345,14.396244447040832
94,4.0,1.0,left lower nasal sidewall,2.080806042712905,0.12246626099690582,0.1018441612758436,4.027228818810554,17.48504282995027
95,4.0,1.0,right lower nasal sidewall,2.126295069325401,0.164615887168691,0.1373950279018431,3.800232616568317,15.261661720486194
96,4.0,1.0,left mid nasal sidewall,1.9889393077255892,0.14851915663382795,0.12986833608775677,4.318037400355678,20.176570858588892
97,4.0,1.0,right mid nasal sidewall,2.1045847321311597,0.16902107915786624,0.130328730439616,4.444151895278715,22.63551967135256
98,4.0,1.0,philtrum,2.0062370802244565,0.20777038942366557,0.18507700179036599,3.7499502400011253,15.078738440178553
99,4.0,1.0,left upper lip,2.120388637542849,0.20188962194607607,0.14272266527113,4.279058429599267,19.36982737791505
100,4.0,1.0,right upper lip,2.294808730634612,0.1551798164605382,0.11485929996386705,3.6515537248457917,14.66335160907753
101,4.0,1.0,left nasolabial fold,2.084097049177739,0.20905003898848395,0.16932068562014368,3.56901407511284,13.989115291031007
102,4.0,1.0,right nasolabial fold,2.0461084176872513,0.22741449955918291,0.19187241247116532,3.5397704628551443,13.851692089919041
103,4.0,1.0,left temporal,2.013377256487098,0.16442287980992173,0.14174477887599696,3.918107045050017,16.96207944313709
104,4.0,1.0,right temporal,2.1769238546788268,0.18050501048597023,0.13608159648227142,4.970765843590648,26.186066101133434
105,4.0,1.0,left malar,2.0250948714168535,0.20658742044022496,0.17614281877941793,3.6121655835089834,14.374910081150162
106,4.0,1.0,right malar,2.024907584789277,0.21803085221357432,0.18519349657672748,3.3106373945854517,12.042594325856687
107,4.0,1.0,left lower cheek,2.3898390862347894,0.1946173693287343,0.143046360700498,3.800816582685242,15.699136681828506
108,4.0,1.0,right lower cheek,2.336953729017447,0.18754954159720874,0.1500998888904549,3.984613226581209,16.768072992747896
109,4.0,1.0,chin,2.3512528824193653,0.20432460472062272,0.15465221617625427,3.6030626450773733,14.300842357310136
110,4.0,1.0,left marionette fold,2.2988773310122714,0.20381585756079348,0.1523954617294039,3.8436559660584755,15.904982503508187
111,4.0,1.0,right marionette fold,2.1280595058305924,0.1611871480964805,0.13656691174344426,3.6205193253222063,14.618395518561579
112,5.0,1.0,lower medial forehead,2.338696097343497,0.31655066722990927,0.28048380020173697,2.833213328264016,9.215279003472414
113,5.0,1.0,left lower lateral forehead,2.259594802648766,0.3571987187885013,0.31417627857985636,2.5562894066267474,7.533301870984596
114,5.0,1.0,right lower lateral forehead,2.2690676025416274,0.367008590336997,0.3139516035139395,2.374900318760155,6.409713279411394
115,5.0,1.0,glabella,2.106469328157385,0.3920386951735276,0.3478975846473025,2.3017495619749373,6.01957354521222
116,5.0,1.0,upper nasal dorsum,2.1940895284657085,0.3363172791954512,0.28697932224390366,2.3636394814813237,6.40101078746075
117,5.0,1.0,lower nasal dorsum,2.2986449064222763,0.22912125759096777,0.18784219074579314,2.735181748735036,8.412452484556493
118,5.0,1.0,soft triangle,1.9842902328730743,0.294023545854994,0.2641161096011689,2.2107171383437856,5.555282141245411
119,5.0,1.0,left ala,2.6477308202573306,0.20191371995094834,0.150925133484467,3.2218772320469746,11.270486984488985
120,5.0,1.0,right ala,2.5429277059772026,0.2801497583612422,0.2249572926353739,2.3814126140374596,6.584135209966296
121,5.0,1.0,nasal tip,2.942667443222976,0.15255994429385236,0.1054678516910534,3.859919901363106,16.290457376744943
